"date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Thalassoma amblycephalum","Planktivore",10,13.35294183,0.534117673,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Thalassoma amblycephalum","Planktivore",11,17.35263567,0.694105427,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.4",8,4,250,"labridae","Thalassoma amblycephalum","Planktivore",10,13.35294183,0.534117673,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Labridae","Novaculichthys taeniourus","Invertivore",30,258.4438509,10.33775404,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",24,342.1479559,13.68591824,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",24,342.1479559,13.68591824,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Labridae","Hemigymnus fasciatus","Invertivore",20,153.7339196,6.149356784,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Labridae","Hemigymnus fasciatus","Invertivore",30,502.8257796,20.11303118,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",16,100.926025,4.037040999,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",20,197.6055863,7.904223452,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Labridae","Hemigymnus fasciatus","Invertivore",17,95.60663672,3.824265469,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",18,143.8876149,5.755504597,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",34,976.5195002,39.06078001,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.1",8,1,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",13,54.01089013,2.160435605,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",19,169.3265241,6.773060965,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",20,197.6055863,7.904223452,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",20,197.6055863,7.904223452,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",24,342.1479559,13.68591824,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.3",8,3,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",26,435.3942123,17.41576849,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Dhaandhoo","Huvadhoo",1,"Fished","Exposed","Dhaandhoo.Exposed.4",8,4,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",23,300.9957858,12.03983143,2
"12/03/2013","Maldives","Nilandhoo","Huvadhoo",9,"Fished","Exposed","Nilandhoo.Exposed.1",8,1,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",19,169.3265241,6.773060965,2
"12/03/2013","Maldives","Nilandhoo","Huvadhoo",9,"Fished","Exposed","Nilandhoo.Exposed.2",8,2,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Nilandhoo","Huvadhoo",9,"Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",11,37.10113479,1.484045391,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"lethrinidae","Monotaxis grandoculis",NA,15,83.10146537,3.324058615,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"lethrinidae","Monotaxis grandoculis",NA,20,197.6055863,7.904223452,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"12/03/2013","Maldives","Gemanafushi","Huvadhoo",2,"Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"lethrinidae","Monotaxis grandoculis",NA,17,121.137778,4.84551112,2
"13/03/2013","Maldives","Maarehaa","Huvadhoo",7,"Fished","Exposed","Maarehaa.Exposed.2",8,2,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"13/03/2013","Maldives","Maarehaa","Huvadhoo",7,"Fished","Exposed","Maarehaa.Exposed.2",8,2,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",16,100.926025,4.037040999,2
"13/03/2013","Maldives","Maarehaa","Huvadhoo",7,"Fished","Exposed","Maarehaa.Exposed.2",8,2,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",19,169.3265241,6.773060965,2
"13/03/2013","Maldives","Maarehaa","Huvadhoo",7,"Fished","Exposed","Maarehaa.Exposed.4",8,4,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.1",8,1,250,"Lethrinidae","Monotaxis grandoculis","Invertivore",16,100.926025,4.037040999,2
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"lethrinidae","Monotaxis grandoculis",NA,23,300.9957858,12.03983143,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"lethrinidae","Monotaxis grandoculis",NA,18,143.8876149,5.755504597,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"labridae","Hemigymnus fasciatus","Invertivore",17,95.60663672,3.824265469,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"labridae","Hemigymnus fasciatus","Invertivore",19,132.3318132,5.29327253,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"lethrinidae","Monotaxis grandoculis",NA,19,169.3265241,6.773060965,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"labridae","Hemigymnus fasciatus","Invertivore",18,112.9894626,4.519578503,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"lethrinidae","Monotaxis grandoculis",NA,17,121.137778,4.84551112,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"lethrinidae","Monotaxis grandoculis",NA,20,197.6055863,7.904223452,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,250,"lethrinidae","Monotaxis grandoculis",NA,27,487.7914625,19.5116585,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"labridae","Hemigymnus fasciatus","Invertivore",15,66.31644692,2.652657877,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"labridae","Hemigymnus fasciatus","Invertivore",16,80.08267249,3.2033069,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,250,"labridae","Hemigymnus fasciatus","Invertivore",21,177.2956047,7.091824189,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,250,"labridae","Hemigymnus fasciatus","Invertivore",21,177.2956047,7.091824189,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.1",8,1,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon auriga","Mixed-diet Feeder",12,47.9707837,1.918831348,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.3",8,3,250,"labridae","Pseudocheilinus hexataenia","Invertivore",8,8.5504,0.342016,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",12,57.16076664,2.286430666,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",12,57.16076664,2.286430666,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",12,57.16076664,2.286430666,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon triangulum",NA,13,73.54093639,2.941637456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Labridae","Labrichthys unilineatus","Corallivore",10,15.03,0.6012,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Labridae","Labrichthys unilineatus","Corallivore",11,20.00493,0.8001972,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",12,57.16076664,2.286430666,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon triangulum",NA,11,43.46499712,1.738599885,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon triangulum",NA,11,43.46499712,1.738599885,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Labridae","Halichoeres marginatus","Invertivore",12,25.62126944,1.024850778,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,250,"Monacanthidae","Oxymonacanthus longirostris","Corallivore",8,6.75328,0.2701312,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",14,92.86381872,3.714552749,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",11,39.94858453,1.597943381,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.3",8,3,250,"Labridae","Halichoeres marginatus","Invertivore",10,13.74915062,0.549966025,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Caesionidae","Pterocaesio tile","Planktivore",17,86.5348211,3.461392844,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon triangulum",NA,12,57.16076664,2.286430666,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"12/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon meyeri","Corallivore",13,73.54093639,2.941637456,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifascialis","Corallivore",12,44.32285526,1.77291421,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
"12/03/2013","Maldives","Kooddoo","Huvadhoo",4,"Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Chaetodontidae","Chaetodon trifasciatus","Corallivore",12,51.38797345,2.055518938,2
