location,habitat,count,year,struc complexity,Line inter total,Line inter Coraline algae,Line inter Sand,Line inter Soft,Line inter Rubble,Line inter Rock,Line inter Branch dead,Line inter Massive dead,Line inter Sargassum,Line inter Asparagopsis,Line inter Caulerpa,Line inter Red corticated,Line inter Galaxora,Line inter Lobophyta,Line inter turtle grass,Line inter Halimeda,Line inter Turbinaria_macroalgae,Line inter Dictyota,Line inter Dictyopteris,Line inter Padina,Line inter Acanthastrea,Line inter Acropora,Line inter Astreopora,Line inter Coscinarea,Line inter Cyphastrea,Line inter Diplastrea,Line inter Echimopora,Line inter Euphyllia,Line inter Favia,Line inter Favites,Line inter Fungia,Line inter Galaxea,Line inter Goniastrea,Line inter Goniopora,Line inter Hydnophora,Line inter Leptatsrea,Line inter Leptoria,Line inter Lobopyhlia,Line inter Millipora,Line inter Montastrea,Line inter Montipora,Line inter Pavona,Line inter Platygyra,Line inter Pocilopora,Line inter Porites,Line inter Porites branching,Line inter Psamocra,Line inter Stylophora,Line inter Symphilia,Line inter Tubiastrea,Line inter Tubipora,Line inter Turbinaria,Line inter sponge,Line inter Palythoa,Line inter seagrass,Line inter Heliopora,Line inter Alveopora,Line inter Herpolitha,Line inter Isopora,Line inter Leptoseris,Line inter Physogyra,Line inter Siderastrea,Line inter Stylocoeniella,Line inter Coralimorph,Line inter cyanobacteria
Praslin SW Granite,Granite,3,2011,2.5,10,0,0,0,1.2,5.3,0.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.8,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0,0.5,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,4,2011,3,10,0,0,0,4,2.3,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,5,2011,2,10,0,0,0,4,1.8,0.7,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,6,2011,2.5,10,0,0,0,0,7.5,0.5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.6,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,7,2011,2.5,10,0,0,0,3.4,3.3,1.8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,8,2011,2.5,10,0,0,0,0.9,6.7,0.4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.9,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.4,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,1,2011,3,10,0,0,0,0.4,7.8,0.3,0,0,0,0,0,0,0,0,1.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,2,2011,2,10,0,0,0,3.1,4.1,0,0,0,0,0,0,0,0,0,2.4,0,0,,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,3,2011,2.5,10,0,0.6,0,0,8,0,0,0,0,0,0,0,0,0,0.7,0,0,,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,4,2011,2,10,0,0,0,1.2,6.5,0.6,0,0,0,0,0,0,0,0,1.5,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,5,2011,2.5,10,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,2.4,0,0,,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,6,2011,1.5,10,0,0.8,0,4.4,2.9,0,0,0,0,0,0,0,0,0,1.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,7,2011,1,10,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,2.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Patch,Patch,8,2011,2,10,0,0,0,4.8,2.8,0,0,0,0,0,0,0,0,0,2.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,1,2011,0.5,10,0,0.4,0,3.2,0,0,0,5.9,0,0,0,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,2,2011,0,10,0,0.8,0,2.5,1.1,0,0,5.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,3,2011,0,10,0,1.1,0,1.2,2,0,0,5.6,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,4,2011,0.5,10,0,2.4,0,0.7,1.4,0,0,3.4,0,0,0,0,0,0,0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,5,2011,0,10,0,3.2,0,2.9,0,0,0,3.7,0,0,0,0,0.1,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,6,2011,0.5,10,0,2.2,0,3.6,0.5,0,0,3.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,7,2011,2,10,0,0.3,0,2.9,2.8,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,8,2011,1,10,0,0,0,2.6,2.8,0,0,4.5,0,0,0,0,0,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,9,2011,2.5,10,0,1.3,0,3.2,0,0,2.2,0,0,0,0,0,0,0.2,0,0,0,,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,10,2011,3,10,0,3.3,0,1.7,1,0,0.5,0,0,0,0,0,0,0,0,0,0,,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,11,2011,4,10,0,2.8,0,0.4,0,0,1.3,0,0,0,0,0,0,0.1,0,0,0,,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,12,2011,3,10,0,1.9,0,3.5,2.45,0,0.2,0,0,0,0,0,0,0.05,0,0,0,,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.9,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,13,2011,2.5,10,0,0.3,0,5.3,0.5,0.2,1.7,0,0,0,0,0,0,0.1,0,0,0,,0,0,0.6,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,14,2011,2,10,0,0.7,0,5.8,0.8,0,0.3,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,15,2011,2.5,10,0,0.4,0,5.9,0.2,0.6,0,0,0,0,0,0,0,0.1,0,0,0,,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Carbonate,Carbonate,16,2011,2.5,10,0,2.2,0,4,0,1.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.8,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,1,2011,3,10,0,0,0,0.2,8.3,0,0,0,0,0,0,0,0,0,0,0.3,0,,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,2,2011,3.5,10,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0,0,0,0,0,0,0,0.1,0.4,0,0,0.7,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,3,2011,4,10,0,0,0,0,7.8,0,0,0.1,0,0,0,0,0,0,0,0.1,0,,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.6,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,4,2011,3.5,10,0,0,0,0.2,7.2,0,0,0,0,0,0,0,0,0,0,0.3,0,,0,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0.6,0,0,0,0,0,0,0,0.2,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,5,2011,3,10,0,0,0,1.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,6,2011,2,10,0,0,0,0,7.6,0,0,0.1,0,0,0,0,0,0,0,0.1,0,,0,0,0.4,0,0,0,0,0.2,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,7,2011,3,10,0,0,0,0.3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.3,0.5,0,0,0,0,0.2,0,0,0.3,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Granite,Granite,8,2011,2,10,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.2,0.1,0,0,0,0,0,0,0.1,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0.5,0,0.2,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,1,2011,1.5,10,0,0,0,6.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,,0,0,2.9,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,2,2011,2,10,0,1.8,0,3.5,0,0.7,0,3.9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,3,2011,1.5,10,0,0,0,6.3,0,1.7,0,1.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,4,2011,2,10,0,1.1,0,6.3,0.4,0,0,1.4,0,0,0,0,0,0,0,0,0,,0,0,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,5,2011,2.5,10,0,0,0,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,6,2011,2,10,0,0,0,6.3,0.5,0,0,0.8,0,0,0,0,0,0,0,0,0,,0,0,1.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.45,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,7,2011,2,10,0,0,0.4,5.7,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0,,0,0,1.7,0,0,0,0,0,0,0,0.1,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,8,2011,2,10,0,1.9,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.8,0,0,0,0,0,0,0,0.4,0.2,0.1,0,0,0.2,0,0,0.1,0,0,0,0.1,0,0.2,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,9,2011,3,10,0,0,0,6.5,0,0,0,0.2,0,0,0,0,0,0,0,0,0,,0,0,1.3,0,0,0,0,0.1,0,0,0,0,0.1,0.2,0,0,0,0,0.1,0,0,0,0.1,0,0.2,0.5,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,10,2011,2.5,10,0,0.9,0,5.3,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,,0,0,1.6,0,0,0,0,0,0,0.05,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,11,2011,3,10,0,1.4,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.4,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,12,2011,2,10,0,0.5,0,5.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,0,2.6,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.5,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,13,2011,2.5,10,0,0,0,6.6,0,0,0,1.3,0,0,0,0,0,0,0,0,0,,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,14,2011,2.5,10,0,0.4,0,4.2,0.1,0.8,0,0.9,0,0,0,0,0,0,0,0,0,,0,0,3.3,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,15,2011,2.5,10,0,0,0,4.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.8,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,16,2011,2,10,0,0,0,7.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.7,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,1,2014,2.5,10,0.2,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,2,2014,1.5,10,0.2,0,0,0,9.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,3,2014,2.5,10,0,0,0.6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0.1,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,4,2014,2.5,10,0,0,0.1,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.2,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,5,2014,2,10,0,0,0.1,0,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,6,2014,2.5,10,0.3,0,0,0,8.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.15,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,7,2014,2,10,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Patch,Patch,8,2014,2,10,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,1,2014,2,10,0,0,0,0.6,7.65,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,2,2014,2.5,10,0,0.7,0,0.6,8.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,3,2014,1.5,10,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,4,2014,2,10,0,1.5,0,0.5,6.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,5,2014,2,10,0,0.6,0,0.5,8.1,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,6,2014,2.5,10,0,1.6,0,0,7.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,7,2014,2,10,0,0.4,0.2,0,8.25,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,0.35,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Carbonate,Carbonate,8,2014,1.5,10,0,0.3,0,0.8,7.6,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,1,2014,1,10,0,0.6,0,0,3,0,0,4.7,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,2,2014,2.5,10,0,0,4.3,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,3,2014,2.5,10,0.1,0,1.3,0.4,6.55,0,0,0.7,0,0,0,0,0,0,0,0.4,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,4,2014,0.5,10,0,0,0,0,3.1,0,0,6.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,5,2014,0.5,10,0,0.2,0,0,3.6,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,6,2014,1,10,0,0,0,0.1,4.4,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,7,2014,1,10,0.3,0,0,0,6.2,0,0,2.7,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe E Granite,Granite,8,2014,2,10,0,0.2,0,0.1,2.8,0,0,5.1,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,1,2014,3,10,0,0,0,5.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ste Anne Patch,Patch,2,2014,3,10,0,0.8,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
